"tip_label","kingdom","phylum","class","order","family","genus","species","order2","alpha","family2","hab1","hab2","habitat_preference","num_present","family_common"
"otu_6846","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",5,"Haliangiaceae"
"otu_10799","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",8,"Haliangiaceae"
"otu_2730","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA,"Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",6,"Haliangiaceae"
"otu_3891","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","freshwater","terrestrial","freshwater:terrestrial",7,"uncertain"
"otu_9718","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA,"Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",9,"Haliangiaceae"
"otu_7850","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_14655","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",4,"Haliangiaceae"
"otu_2198","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",14,"Haliangiaceae"
"otu_7597","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",8,"Haliangiaceae"
"otu_2568","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",13,"Haliangiaceae"
"otu_7655","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Haliangiaceae"
"otu_14384","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_5975","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",7,"Haliangiaceae"
"otu_23247","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",4,"Haliangiaceae"
"otu_1060","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",6,"Haliangiaceae"
"otu_8129","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Haliangiaceae"
"otu_3016","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",9,"Haliangiaceae"
"otu_5534","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA,"Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",6,"Haliangiaceae"
"otu_11619","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","terrestrial","terrestrial","terrestrial",6,"uncertain"
"otu_8675","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",4,"Haliangiaceae"
"otu_8853","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","freshwater","mud_and_shore","freshwater:mud_and_shore",5,"uncertain"
"otu_1398","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",18,"Haliangiaceae"
"otu_6106","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_3091","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","mud_and_shore","freshwater:mud_and_shore",6,"Haliangiaceae"
"otu_447","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",5,"Haliangiaceae"
"otu_16943","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_252","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",5,"Haliangiaceae"
"otu_2687","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",7,"Haliangiaceae"
"otu_12372","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",9,"Haliangiaceae"
"otu_4750","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",7,"Haliangiaceae"
"otu_8298","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",4,"Haliangiaceae"
"otu_10558","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA,"Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_12869","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",6,"Haliangiaceae"
"otu_12979","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA,"Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Haliangiaceae"
"otu_9019","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","mud_and_shore","terrestrial","mud_and_shore:terrestrial",4,"uncertain"
"otu_9475","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",6,"Haliangiaceae"
"otu_3841","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",7,"Haliangiaceae"
"otu_5757","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","freshwater","freshwater","freshwater",7,"uncertain"
"otu_12626","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA,"Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_5723","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_3231","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",5,"Haliangiaceae"
"otu_8305","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",5,"Haliangiaceae"
"otu_4031","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Haliangiaceae"
"otu_3863","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",6,"Haliangiaceae"
"otu_9388","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",5,"Haliangiaceae"
"otu_4065","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",4,"Haliangiaceae"
"otu_3145","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",4,"Haliangiaceae"
"otu_7772","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",4,"Haliangiaceae"
"otu_6634","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",4,"Haliangiaceae"
"otu_9313","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",12,"Haliangiaceae"
"otu_5907","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","generalist","generalist","generalist",8,"Haliangiaceae"
"otu_8752","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","mud_and_shore","terrestrial","mud_and_shore:terrestrial",4,"Haliangiaceae"
"otu_3676","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_6515","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",4,"Haliangiaceae"
"otu_246","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Haliangiaceae"
"otu_3137","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",6,"Haliangiaceae"
"otu_7202","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",8,"Haliangiaceae"
"otu_1289","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",7,"Haliangiaceae"
"otu_936","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",13,"Haliangiaceae"
"otu_18660","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",7,"Haliangiaceae"
"otu_8511","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Haliangiaceae"
"otu_10266","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_5699","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",4,"Haliangiaceae"
"otu_2747","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",6,"Haliangiaceae"
"otu_2601","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",5,"Haliangiaceae"
"otu_2098","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",4,"Haliangiaceae"
"otu_2210","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",5,"Haliangiaceae"
"otu_3573","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Haliangiaceae"
"otu_7432","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",4,"Haliangiaceae"
"otu_1279","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Haliangiaceae"
"otu_10875","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_10961","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_3685","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",5,"Haliangiaceae"
"otu_2311","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",5,"Haliangiaceae"
"otu_4614","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",7,"Haliangiaceae"
"otu_4509","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",6,"Haliangiaceae"
"otu_8864","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",5,"Haliangiaceae"
"otu_8092","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",5,"Haliangiaceae"
"otu_1104","Bacteria","Myxococcota","Myxococcia","Myxococcales",NA,NA,NA,"Myxococcales",1,"uncertain","freshwater","terrestrial","freshwater:terrestrial",7,"uncertain"
"otu_3074","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",7,"Haliangiaceae"
"otu_1021","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013368795","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",7,"Haliangiaceae"
"otu_916","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Haliangiaceae"
"otu_2825","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","mud_and_shore","mud_and_shore","mud_and_shore",5,"Haliangiaceae"
"otu_1700","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","mud_and_shore","terrestrial","mud_and_shore:terrestrial",5,"Haliangiaceae"
"otu_11357","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Haliangiaceae"
"otu_2473","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Haliangiaceae"
"otu_11108","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","freshwater","terrestrial","freshwater:terrestrial",5,"uncertain"
"otu_7237","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",5,"Haliangiaceae"
"otu_12302","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","terrestrial","terrestrial","terrestrial",7,"Haliangiaceae"
"otu_21115","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium ochraceum","Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",4,"Haliangiaceae"
"otu_14273","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Haliangiaceae"
"otu_441","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","freshwater","terrestrial","freshwater:terrestrial",16,"uncertain"
"otu_7100","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","freshwater","terrestrial","freshwater:terrestrial",7,"uncertain"
"otu_5813","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","WYBA01","WYBA01 sp011526095","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",9,"Haliangiaceae"
"otu_2821","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA,"Haliangiales",1,"Haliangiaceae","freshwater","freshwater","freshwater",5,"Haliangiaceae"
"otu_13918","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01","JABFXX01 sp013812655","Haliangiales",1,"Haliangiaceae","freshwater","terrestrial","freshwater:terrestrial",4,"Haliangiaceae"
