generation,N_shifts,logPrior,logLik,eventRate,acceptRate
18620000,15,-183.886,1466.58,15.8651,0.499886
18640000,18,-214.617,1480.95,22.2735,0.512
18660000,18,-212.342,1471.18,21.8774,0.506
18680000,16,-193.474,1481.47,25.7931,0.5
18700000,16,-190.876,1467.05,14.1818,0.54
18720000,17,-197.272,1478.83,10.1932,0.487
18740000,15,-183.678,1470.4,14.2845,0.522
18760000,16,-190.379,1475.32,15.0446,0.511
18780000,13,-161.198,1482.97,12.794,0.456
18800000,15,-177.27,1470,10.8948,0.538
18820000,14,-173.705,1469.92,10.7891,0.473
18840000,17,-205.706,1462.7,10.1289,0.518
18860000,18,-216.931,1471.49,17.8549,0.536
18880000,16,-191.061,1478.94,20.1576,0.50712
18900000,14,-164.167,1457.86,14.2031,0.492
18920000,19,-216.559,1475.13,18.6101,0.524
18940000,16,-186.99,1468.92,30.8891,0.475
18960000,16,-188.49,1474.86,20.6582,0.508333
18980000,17,-200.694,1471.12,18.2599,0.51
19000000,16,-188.352,1467.39,13.2225,0.521
19020000,14,-172.288,1487.52,15.9315,0.462
19040000,11,-136.611,1468.88,7.67314,0.44
19060000,17,-203.703,1465.84,15.8417,0.515
19080000,13,-159.824,1465.9,11.7545,0.511
19100000,15,-182.658,1467.06,16.5358,0.51025
19120000,13,-154.689,1471.21,14.1788,0.521
19140000,13,-159.415,1494.1,11.0639,0.421
19160000,16,-190.749,1470.55,23.3132,0.527667
19180000,14,-168.213,1472.32,11.9026,0.4885
19200000,18,-206.684,1462.25,17.6054,0.546
19220000,17,-208.073,1482.57,16.8518,0.5165
19240000,15,-177.429,1462.63,15.8482,0.480545
19260000,14,-169.081,1481.21,17.5798,0.491
19280000,20,-229.117,1457.58,19.1452,0.526
19300000,14,-167.522,1466.96,16.8726,0.492
19320000,15,-175.602,1469.49,14.5411,0.468
19340000,12,-144.427,1473.88,10.4218,0.50575
19360000,17,-201.121,1478.28,12.2526,0.502
19380000,14,-164.847,1476.25,10.6194,0.493667
19400000,14,-163,1459.16,17.8486,0.5125
19420000,14,-162.742,1474.26,13.7765,0.526765
19440000,16,-181.494,1473.76,17.753,0.474
19460000,15,-178.053,1481.96,15.7618,0.4858
19480000,16,-196.548,1493.43,16.3868,0.520083
19500000,21,-239.647,1465.81,14.1512,0.56
19520000,20,-227.942,1470.4,17.1942,0.55
19540000,14,-169.441,1474.69,21.9836,0.4675
19560000,21,-238.519,1476.51,26.3195,0.531
19580000,13,-155.326,1463.45,10.1515,0.49
19600000,19,-229.763,1480.69,15.0354,0.49275
19620000,18,-216.274,1476.13,21.1899,0.514095
19640000,13,-149.566,1470.41,13.4611,0.482
19660000,15,-172.495,1462.46,16.2123,0.5022
19680000,14,-166.256,1475.54,11.8569,0.488
19700000,16,-192.41,1479.82,11.4278,0.518444
19720000,20,-226.786,1464.45,17.6163,0.496
19740000,13,-150.758,1457.39,13.4515,0.487
19760000,13,-150.96,1452.58,13.8942,0.462
19780000,14,-167.23,1468.04,18.9889,0.535
19800000,15,-172.648,1458.3,18.3612,0.484
19820000,16,-190.937,1480.09,25.3745,0.510739
19840000,19,-221.672,1467.41,24.3725,0.521
19860000,15,-179.006,1482.8,27.261,0.509
19880000,17,-196.653,1494.72,24.9695,0.526
19900000,19,-224.241,1486.77,22.4639,0.47
19920000,15,-176.086,1480.95,21.9584,0.503111
19940000,18,-211.548,1484.91,25.1775,0.492
19960000,16,-188.917,1474.27,15.5765,0.509
19980000,15,-178.05,1482.32,16.8575,0.489
