generation,rank_1,rank_2,swapAccepted
1159000,1,2,0
1160000,2,3,1
1161000,1,4,1
1162000,3,4,1
1163000,2,4,0
1164000,3,4,1
1165000,1,3,0
1166000,2,4,1
1167000,2,4,0
1168000,1,2,1
1169000,2,3,1
1170000,1,4,0
1171000,2,4,1
1172000,3,4,1
1173000,2,4,1
1174000,2,4,0
1175000,1,2,1
1176000,1,4,0
1177000,1,2,1
1178000,1,3,0
1179000,2,3,1
1180000,2,3,1
1181000,3,4,1
1182000,2,4,1
1183000,2,3,1
1184000,1,2,1
1185000,2,3,0
1186000,2,4,1
1187000,1,2,1
1188000,1,4,1
1189000,1,3,0
1190000,1,3,0
1191000,2,3,0
1192000,1,3,0
1193000,1,2,0
1194000,3,4,1
1195000,2,3,0
1196000,2,4,0
1197000,3,4,0
1198000,1,4,0
1199000,3,4,0
1200000,1,3,1
1201000,3,4,0
1202000,1,4,0
1203000,1,3,1
1204000,1,2,0
1205000,1,3,1
1206000,2,3,1
1207000,1,2,1
1208000,1,4,0
1209000,2,3,1
1210000,1,2,1
1211000,2,4,0
1212000,3,4,1
1213000,1,3,0
1214000,1,4,1
1215000,3,4,1
1216000,2,4,0
1217000,1,2,1
1218000,1,4,1
1219000,2,3,1
1220000,1,4,0
1221000,1,3,1
1222000,1,3,1
1223000,1,2,1
1224000,2,3,1
1225000,1,3,1
1226000,3,4,1
1227000,1,3,1
1228000,1,2,1
1229000,2,4,1
1230000,3,4,1
1231000,1,4,1
1232000,1,2,1
1233000,1,3,1
1234000,1,3,1
1235000,1,3,1
1236000,1,4,0
1237000,1,3,1
1238000,3,4,0
1239000,1,2,1
1240000,2,3,1
1241000,1,2,1
1242000,1,3,1
1243000,1,4,0
1244000,1,4,0
1245000,1,2,1
1246000,2,3,0
1247000,1,3,0
1248000,2,4,0
1249000,3,4,1
1250000,1,4,1
1251000,1,2,1
1252000,1,4,1
1253000,3,4,1
1254000,2,3,0
1255000,1,4,1
1256000,1,4,1
1257000,2,4,1
1258000,2,4,1
1259000,2,3,1
1260000,1,2,1
1261000,1,4,1
1262000,3,4,1
1263000,1,2,1
1264000,1,4,1
1265000,3,4,1
1266000,1,2,1
1267000,1,3,0
1268000,2,3,1
1269000,1,4,0
1270000,1,3,1
1271000,1,4,1
1272000,1,4,1
1273000,1,3,1
1274000,2,4,1
1275000,1,4,0
1276000,3,4,1
1277000,2,3,1
1278000,3,4,1
1279000,2,4,1
1280000,1,4,0
1281000,3,4,1
1282000,1,3,0
1283000,3,4,1
1284000,1,4,1
1285000,2,4,1
1286000,2,3,1
1287000,2,4,1
1288000,1,3,0
1289000,3,4,1
1290000,2,3,1
1291000,1,4,1
1292000,2,3,1
1293000,1,4,1
1294000,1,2,1
1295000,1,4,1
1296000,3,4,1
1297000,1,3,1
1298000,3,4,0
1299000,1,4,1
1300000,2,3,1
1301000,1,2,1
1302000,1,3,1
1303000,1,4,0
1304000,1,4,0
1305000,1,4,0
1306000,2,3,1
1307000,3,4,0
1308000,2,3,0
1309000,2,4,1
1310000,2,3,1
1311000,1,2,1
1312000,1,2,1
1313000,1,2,1
1314000,1,4,1
1315000,2,4,1
1316000,2,4,1
1317000,3,4,1
1318000,1,4,0
1319000,3,4,0
1320000,1,3,1
1321000,3,4,0
1322000,1,2,1
1323000,2,3,1
1324000,3,4,1
1325000,1,4,0
1326000,1,4,0
1327000,1,3,0
1328000,1,3,1
1329000,2,3,0
1330000,3,4,1
1331000,2,3,1
1332000,1,3,1
1333000,1,4,0
1334000,2,3,1
1335000,1,2,1
1336000,2,4,0
1337000,3,4,0
1338000,2,3,0
1339000,2,3,1
1340000,1,3,1
1341000,2,3,1
1342000,3,4,0
1343000,1,3,0
1344000,2,3,1
1345000,2,3,1
1346000,3,4,0
1347000,1,4,0
1348000,1,2,1
1349000,1,2,1
1350000,3,4,1
1351000,3,4,1
1352000,2,3,0
1353000,1,4,0
1354000,1,3,0
1355000,3,4,0
1356000,1,2,1
1357000,1,3,0
1358000,1,4,0
1359000,2,4,0
1360000,1,4,0
1361000,2,3,1
1362000,2,3,1
1363000,2,3,1
1364000,1,3,1
1365000,2,4,0
1366000,1,4,0
1367000,3,4,0
1368000,1,3,1
1369000,2,4,0
1370000,1,3,1
1371000,1,4,0
1372000,2,4,0
1373000,3,4,0
1374000,1,3,1
1375000,2,3,1
1376000,1,3,1
1377000,2,4,0
1378000,2,4,0
1379000,1,2,1
1380000,1,3,1
