generation,N_shifts,logPrior,logLik,eventRate,acceptRate
10400000,29,-333.589,2599.47,28.4647,0.481
10420000,32,-378.898,2632.53,26.2487,0.45
10440000,34,-398.662,2658.03,27.6249,0.451
10460000,29,-341.218,2594.17,33.1015,0.433
10480000,24,-284.287,2607.57,28.6491,0.442
10500000,29,-349.176,2615.47,27.7432,0.471
10520000,32,-371.838,2629.66,31.5395,0.4625
10540000,31,-365.612,2643.84,34.7897,0.48
10560000,40,-482.089,2665.05,49.7238,0.47
10580000,35,-413.211,2606.2,34.003,0.518
10600000,45,-527.336,2654.71,44.2145,0.495333
10620000,41,-483.629,2670.35,38.3279,0.476
10640000,31,-371.556,2636.12,33.3784,0.47
10660000,39,-456.653,2671.09,31.7255,0.468
10680000,35,-412.156,2639.84,35.6496,0.497875
10700000,36,-427.145,2642.81,31.854,0.471
10720000,42,-490.632,2649.19,53.2023,0.505
10740000,34,-396.881,2636,25.5605,0.457
10760000,26,-313.726,2629.53,28.0724,0.440375
10780000,29,-348.499,2640.34,31.781,0.475
10800000,31,-362.547,2639.91,34.1919,0.463
10820000,35,-413.358,2641.8,34.3887,0.482
10840000,30,-361.692,2639.04,30.8494,0.44
10860000,42,-484.504,2661.19,50.613,0.478
10880000,32,-376.949,2651.2,28.076,0.444
10900000,35,-407.188,2642.46,27.9942,0.508
10920000,40,-469.93,2663.81,38.8505,0.49
10940000,35,-410.68,2658.3,47.3109,0.483263
10960000,28,-345.39,2619.74,29.9413,0.44
10980000,36,-422.045,2646,30.6272,0.4695
11000000,36,-421.12,2628.56,40.3361,0.487
11020000,33,-381.987,2635.73,35.312,0.488
