"otu","habitat_preference","average_prop","average_abundance","habitats_present","num_present","habitat_preference_n"
"otu_6073","terrestrial",0.000495903644664379,50,1,5,1
"otu_6074","terrestrial",0.000914073041710687,62.5,1,4,1
"otu_6075","freshwater:terrestrial",0.000409362999259615,38.125,2,10,2
"otu_6079","freshwater:terrestrial",0.000904922993455712,72.6666666666667,2,5,2
"otu_6082","marine_mud",0.000992316949510782,69.75,1,4,1
"otu_609","freshwater",0.00150467312702092,161.416666666667,2,11,1
"otu_6096","freshwater:marine_mud",0.000836399583077409,81.875,2,6,2
"otu_61","freshwater:terrestrial",0.00410861977548106,1076.33333333333,3,8,2
"otu_6106","freshwater",0.000536724237067338,71.25,1,4,1
"otu_611","freshwater:terrestrial",0.00332453113881249,307.05,3,11,2
"otu_6110","freshwater:terrestrial",0.000914837187385369,46.2,2,6,2
"otu_6112","marine_mud",0.000446001754258616,49.6,1,5,1
"otu_6114","freshwater:terrestrial",0.000322559625631591,51.1111111111111,3,5,2
"otu_612","terrestrial",0.00601298830247971,651,1,4,1
"otu_6121","marine_mud",0.000620183071837344,60.25,2,5,1
"otu_6122","freshwater",0.000515146248879771,69.5,1,4,1
"otu_6123","freshwater",0.000349864215743906,61.75,1,4,1
"otu_6128","terrestrial",0.000570035992527495,41.1666666666667,1,6,1
"otu_613","freshwater",0.00310166783928121,363.625,2,5,1
"otu_614","freshwater:terrestrial",0.00641951442099819,371.6,2,6,2
"otu_6146","terrestrial",0.00104859874977132,70.4,1,5,1
"otu_6169","freshwater:terrestrial",0.000727220331628531,72.5,2,4,2
"otu_617","terrestrial",0.0063145309883628,476.8,1,10,1
"otu_618","freshwater",0.00611686255539504,649,1,4,1
"otu_6182","terrestrial",0.000470534005970333,52.6666666666667,2,4,1
"otu_6183","freshwater:marine_mud",0.000249094323002218,81.5,3,5,2
"otu_6185","freshwater:terrestrial",0.00139010840281257,66.75,2,4,2
"otu_6188","freshwater",0.000302292652808486,61,1,4,1
"otu_6194","marine_mud",0.000845733734135857,86.75,1,4,1
"otu_620","freshwater:marine_mud",0.0016582484943629,448.638888888889,3,8,2
"otu_6200","freshwater",0.000780820398703324,68.125,2,5,1
"otu_6204","freshwater",0.00019080401897253,42.1666666666667,2,4,1
"otu_6205","freshwater",0.000328142131139042,63.5,2,4,1
"otu_6206","freshwater:terrestrial",0.000372757059163607,66.6,2,6,2
"otu_621","freshwater:terrestrial",0.000871190866347194,181.763888888889,2,13,2
"otu_6228","freshwater",0.000375494782872815,48.4,1,5,1
"otu_6229","freshwater",0.000563067233566172,60.5,1,4,1
"otu_6234","freshwater:terrestrial",0.000462315496472741,40.3125,2,10,2
"otu_6238","marine_mud",0.000661177489210455,60.5,1,4,1
"otu_6239","marine_mud",0.00107794165314378,82.8333333333333,2,4,1
"otu_624","freshwater:terrestrial",0.0018216097515337,289.861111111111,3,8,2
"otu_6246","freshwater:terrestrial",0.000356282223497722,30.75,3,6,2
"otu_6252","terrestrial",0.000611893989184801,60.25,1,4,1
"otu_6254","terrestrial",0.000595872383573292,74,1,4,1
"otu_6255","terrestrial",0.000627459053018527,60.4,1,5,1
"otu_6257","freshwater:terrestrial",0.000342390221864586,62.8333333333333,2,4,2
"otu_6258","terrestrial",0.00052274155677123,48.2,1,5,1
"otu_6260","freshwater:terrestrial",0.000823994985346801,64.6666666666667,2,4,2
"otu_6267","terrestrial",0.000803917057184642,48,1,5,1
"otu_627","freshwater",0.00256085588626882,284.055555555556,3,9,1
"otu_6283","marine_mud",0.000821381450497381,60,1,4,1
"otu_6286","freshwater",0.000463143508771644,47.7,2,6,1
"otu_6287","freshwater:terrestrial",0.000434585288876806,58.625,2,7,2
"otu_6289","marine_mud",0.000616354012088265,58.8333333333333,2,4,1
"otu_629","freshwater",0.00152609435890575,195.0625,2,10,1
"otu_630","freshwater",0.00213425160825473,266.4,2,7,1
"otu_6302","marine_mud",0.000834710974709575,59.75,1,4,1
"otu_631","terrestrial",0.00586653397019962,639,1,6,1
"otu_632","terrestrial",0.00493022093785694,445.833333333333,2,4,1
"otu_6327","freshwater",0.000675862363056306,53.6,1,5,1
"otu_633","terrestrial",0.0014543915446954,147.5,2,11,1
"otu_6339","terrestrial",0.000982606594570862,59.25,1,4,1
"otu_6348","freshwater:marine_mud",0.000706720960529587,59.85,2,9,2
"otu_6349","marine_mud",0.000468377676764501,47.2,1,5,1
"otu_6351","freshwater",0.000317567233023523,59,1,4,1
"otu_6358","freshwater",0.00092276952861881,61.5,1,4,1
"otu_636","terrestrial",0.00424202765213674,443.2,1,10,1
"otu_6364","marine_mud",0.000229973505792542,40.25,2,5,1
"otu_6365","terrestrial",0.000378831524641105,58,1,6,1
"otu_637","terrestrial",0.00856971899792163,511.4,1,5,1
"otu_6371","terrestrial",0.000634369107404563,58,1,5,1
"otu_6372","marine_mud",0.000423964642439985,60.5,2,4,1
"otu_6383","freshwater:terrestrial",0.000288390338355064,31.6666666666667,3,9,2
"otu_6385","terrestrial",0.000625090593673902,58.5,1,4,1
"otu_6387","terrestrial",0.000192919324902703,34.7,2,6,1
"otu_6388","terrestrial",0.000735324334851191,58.5,1,4,1
"otu_639","marine_mud",0.00639188562010794,565.6,1,5,1
"otu_64","marine_mud",0.0128849002738501,1271.35714285714,1,14,1
"otu_6408","freshwater",0.00132856622511356,52.6666666666667,2,4,1
"otu_641","marine_mud",0.00394072997802514,470.666666666667,1,6,1
"otu_6426","freshwater",0.000370500412810304,43.875,2,5,1
