generation,N_shifts,logPrior,logLik,eventRate,acceptRate
8920000,0,-20.3985,626.039,0.541505,0.4132
8940000,3,-54.9556,619.317,9.23603,0.50325
8960000,0,-21.4662,627.307,0.557709,0.408
8980000,0,-21.6219,625.52,0.305898,0.407
9000000,1,-30.8731,625.168,0.474931,0.4905
9020000,0,-21.8623,627.502,0.572391,0.509867
9040000,0,-22.8964,625.867,0.331405,0.442909
9060000,0,-21.8243,625.499,0.630798,0.387333
9080000,0,-19.7945,624.287,1.99182,0.4144
9100000,1,-29.2615,623.407,0.685944,0.504
9120000,2,-42.0931,620.327,5.99643,0.382
9140000,0,-20.4914,623.944,0.108266,0.368
9160000,1,-31.9192,628.737,5.69829,0.503333
9180000,0,-21.6112,627.522,2.5943,0.398
9200000,1,-30.7693,627.7,2.96988,0.472
9220000,0,-19.3421,622.211,0.112474,0.44675
9240000,1,-30.4038,625.654,1.65317,0.475
9260000,1,-32.3605,625.482,0.501926,0.439667
9280000,0,-20.1954,626.268,1.03698,0.427
9300000,0,-21.7788,626.286,0.824073,0.450538
9320000,0,-20.782,627.416,1.05094,0.4094
9340000,0,-20.7209,627.09,0.356049,0.539
9360000,0,-20.6302,627.113,0.0506052,0.376
9380000,0,-21.0967,626.926,0.638039,0.435636
9400000,0,-20.737,623.435,0.644635,0.412
9420000,0,-21.4537,626.403,1.53412,0.4795
9440000,0,-20.046,623.014,1.34605,0.391
9460000,0,-22.0743,626.171,0.912568,0.398
9480000,0,-21.0174,626.876,3.25039,0.44
9500000,1,-30.2514,625.903,3.9126,0.527667
9520000,0,-21.0782,625.421,2.82978,0.4405
9540000,1,-30.122,624.546,1.88599,0.4008
9560000,0,-21.3689,627.045,0.681258,0.4
9580000,1,-31.4792,627.26,1.5707,0.559
9600000,0,-20.5538,625.189,1.58547,0.457
9620000,0,-20.6616,626.498,0.449333,0.401
9640000,1,-34.1042,621.145,4.67549,0.445
9660000,1,-32.3796,622.113,1.60691,0.5145
9680000,0,-21.5008,626.705,0.201237,0.453
9700000,0,-21.1223,625.559,0.152202,0.395
9720000,0,-21.2614,625.521,2.17487,0.453778
9740000,0,-21.9431,627.119,0.654139,0.456
9760000,2,-47.6097,622.51,3.18744,0.478
9780000,0,-20.7348,627.424,2.62467,0.401
